policy_country_iso_code,year,N,F,Sp,B,C,N_policies_matrix,N_options,FiscalFinancialIncentives,Market-basedInstruments,CodesStandards,OtherRegulatoryInstruments,RDD,InformationEducation,VoluntaryApproaches,BarrierRemoval,ClimateStrategy,Target,DirectInvestment,SUM_instruments,Economic instruments,Regulatory instruments,Other instruments,SUM_instruments_IPCC
NIC,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NIU,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NLD,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NOR,1991,2,3.0,1.0,0.0,0.02,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,2
NPL,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NRU,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NZL,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
OMN,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PAK,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PAN,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PER,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PHL,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PLW,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PNG,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
POL,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PRK,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PRT,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PRY,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
QAT,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ROU,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
RUS,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
RWA,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SAU,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SDN,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SEN,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SGP,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SLB,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SLE,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SLV,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SMR,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SOM,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SRB,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SSD,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
STP,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SUR,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SVK,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SVN,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SWE,1991,1,1.0,1.0,,0.02,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1
SWZ,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SYC,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SYR,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TCD,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TGO,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
THA,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TJK,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TKM,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TLS,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TON,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TTO,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TUN,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TUR,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TUV,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TZA,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
UGA,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
UKR,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
URY,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
USA,1991,6,2.0,1.6666666666666667,0.75,0.08,4,4,0.125,0.0,0.5,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,8,0.125,0.625,0.25,8
UZB,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VCT,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VEN,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VNM,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VUT,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
WSM,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
YEM,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ZAF,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ZMB,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ZWE,1991,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AFG,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AGO,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ALB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ARE,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ARG,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ARM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ATG,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AUS,1992,2,1.0,2.0,1.0,0.04,2,2,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
AUT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AZE,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BDI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BEL,1992,1,1.0,1.0,,0.04,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1
BEN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BFA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BGD,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BGR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BHR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BHS,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BIH,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BLR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BLZ,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BOL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BRA,1992,3,2.3333333333333335,1.3333333333333333,1.0,0.04,2,2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
BRB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BRN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BTN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BWA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CAF,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CAN,1992,2,1.5,1.0,1.0,0.0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
CHE,1992,1,1.0,1.0,,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1
CHL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CHN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CIV,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CMR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
COD,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
COK,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
COL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CPV,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CRI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CUB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CYP,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CZE,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DEU,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DJI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DMA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DNK,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DOM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DZA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ECU,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
EGY,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ERI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ESP,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
EST,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ETH,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
EUE,1992,3,1.0,2.0,0.7142857142857143,0.04,3,2,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,7,0.0,0.75,0.25,4
FIN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
FJI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
FRA,1992,1,1.0,1.0,1.0,0.02,1,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1
FSM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GAB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GBR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GEO,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GHA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GIN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GMB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GNB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GNQ,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GRC,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GRD,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GRL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GTM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GUY,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
HND,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
HRV,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
HTI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
HUN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
IDN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
IND,1992,4,1.0,2.0,0.6666666666666667,0.08,4,4,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.6666666666666666,0.0,3
IRL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
IRN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
IRQ,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ISL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ISR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ITA,1992,1,1.0,2.0,,0.02,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,,,0
JAM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
JOR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
JPN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
KAZ,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
KEN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
KGZ,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
KHM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
KIR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
KNA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
KOR,1992,5,2.0,1.6,0.8928571428571429,0.1,4,5,0.25,0.0,0.25,0.25,0.0,0.125,0.0,0.125,0.0,0.0,0.0,8,0.4,0.4,0.2,5
KWT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LAO,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LBN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LBR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LBY,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LCA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LIE,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LKA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LSO,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LTU,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LUX,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
LVA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MAR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MCO,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MDA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MDG,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MDV,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MEX,1992,1,1.0,2.0,1.0,0.02,1,1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,1
MHL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MKD,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MLI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MLT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MNE,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MNG,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MOZ,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MRT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MUS,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MWI,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
MYS,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NAM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NER,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NGA,1992,1,5.0,1.0,,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1
NIC,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NIU,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NLD,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NOR,1992,2,3.0,1.0,0.0,0.02,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,2
NPL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NRU,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
NZL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
OMN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PAK,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PAN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PER,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PHL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PLW,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PNG,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
POL,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PRK,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PRT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
PRY,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
QAT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ROU,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
RUS,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
RWA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SAU,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SDN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SEN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SGP,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SLB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SLE,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SLV,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SMR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SOM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SRB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SSD,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
STP,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SUR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SVK,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SVN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SWE,1992,2,1.5,1.5,0.0,0.02,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,2
SWZ,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SYC,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
SYR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TCD,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TGO,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
THA,1992,1,2.0,2.0,1.0,0.06,1,3,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,4,0.0,0.5,0.5,2
TJK,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TKM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TLS,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TON,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TTO,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TUN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TUR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TUV,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
TZA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
UGA,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
UKR,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
URY,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
USA,1992,16,1.5625,1.75,0.8166666666666667,0.24,13,12,0.24,0.0,0.24,0.12,0.04,0.28,0.08,0.0,0.0,0.0,0.0,25,0.3,0.35,0.35,20
UZB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VCT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VEN,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VNM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
VUT,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
WSM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
YEM,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ZAF,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ZMB,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ZWE,1992,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AFG,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AGO,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ALB,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ARE,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ARG,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ARM,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ATG,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AUS,1993,2,1.0,2.0,1.0,0.04,2,2,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
AUT,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
AZE,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BDI,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BEL,1993,1,1.0,1.0,,0.04,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1
BEN,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BFA,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BGD,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BGR,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BHR,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BHS,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BIH,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BLR,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BLZ,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BOL,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BRA,1993,5,1.8,1.4,0.9285714285714286,0.08,4,4,0.125,0.0,0.125,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.125,8,0.14285714285714285,0.42857142857142855,0.42857142857142855,7
BRB,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BRN,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BTN,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
BWA,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CAF,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CAN,1993,2,1.5,1.0,1.0,0.0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
CHE,1993,1,1.0,1.0,,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1
CHL,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CHN,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CIV,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CMR,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
COD,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
COK,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
COL,1993,1,5.0,1.0,1.0,0.02,1,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,0.0,0.5,0.5,2
CPV,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CRI,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CUB,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CYP,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
CZE,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DEU,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DJI,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DMA,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DNK,1993,1,1.0,2.0,,0.0,0,0,,,,,,,,,,,,0,,,,0
DOM,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
DZA,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ECU,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
EGY,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ERI,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ESP,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
EST,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
ETH,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
EUE,1993,3,1.0,2.0,0.7142857142857143,0.04,3,2,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,7,0.0,0.75,0.25,4
FIN,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
FJI,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
FRA,1993,1,1.0,1.0,1.0,0.02,1,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1
FSM,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GAB,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GBR,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
GEO,1993,0,,,,0.0,0,0,,,,,,,,,,,,0,,,,0
